,temp,weather,market_value_diff,form_goal_diff,form_win_diff,HF_AD,HF_AG,HM_AM,HD_AF,HG_AF,best_player_diff,worst_player_diff,variance_players_diff,age_diff,goal_diff
27,5,Showers,476100000,-0.6000000000000001,0.8,12.765151515151516,0.8333333333333286,2.8358585858585883,2.2272727272727195,13.999999999999986,8.0,-2.0,12.233241505968767,-1.7878787878787854,1
28,1,Clear,49720000,-0.75,-0.44999999999999996,7.007575757575765,-5.583333333333329,0.6458333333333286,-7.579545454545453,4.125,0.0,-6.0,16.214876033057852,-0.6363636363636367,0
29,7,Cloudy,-17320000,-0.6000000000000001,-0.6000000000000001,3.700757575757578,-7.208333333333329,-1.8333333333333286,-1.9128787878787818,-3.7083333333333286,-4.0,1.0,-8.099173553719012,1.6363636363636367,-1
30,-1,Cloudy,122400000,-0.40000000000000013,0.0,9.931060606060612,-2.2916666666666714,8.479166666666671,-3.0227272727272805,8.999999999999986,1.0,7.0,-5.041322314049589,-0.09090909090908994,0
31,8,Cloudy,341010000,1.7999999999999998,0.40000000000000013,10.24494949494948,-0.5277777777777857,11.993055555555557,-15.018939393939398,1.9583333333333286,2.0,-1.0,6.181818181818182,-1.7272727272727266,3
32,11,Showers,55530000,-1.2000000000000002,-0.3500000000000001,6.709595959595973,-5.222222222222214,5.9861111111111,3.2671717171717063,11.944444444444443,-1.0,10.0,-14.72727272727273,1.90909090909091,-1
33,2,Breezy,-46530000,-0.6000000000000003,-0.20000000000000018,0.18939393939393767,-10.583333333333329,1.0625,-14.045454545454547,2.75,-5.0,-17.0,30.214876033057852,-0.3636363636363633,3
34,16,Cloudy,376930000,-2.2,-1.2,10.514393939393955,-1.7083333333333286,8.979166666666671,3.625,13.875,6.0,7.0,4.148760330578517,-2.3636363636363633,1
35,8,Cloudy,450230000,0.8,0.8,15.37626262626263,-0.5555555555555571,8.25,5.454545454545453,8.5,7.0,17.0,-20.08264462809919,2.18181818181818,4
36,3,Cloudy,133880000,-0.8000000000000003,-0.6000000000000001,8.389393939393955,-3.8333333333333286,5.5625,-4.527272727272717,2.75,0.0,10.0,-11.619834710743799,2.09090909090909,0
37,15,Showers,421560000,2.0,1.35,22.91969696969697,4.333333333333329,4.6388888888889,4.990909090909085,11.75,8.0,27.0,-60.495867768595005,-1.2727272727272734,2
38,0,Cloudy,1620000,1.0,1.4000000000000001,14.626262626262623,-7.055555555555557,4.083333333333329,-1.954545454545439,7.250000000000014,1.0,22.0,-59.239669421487605,0.0,1
39,0,Clear,428990000,0.9999999999999998,1.0,12.487373737373737,-9.194444444444443,10.555555555555543,7.088383838383848,18.861111111111114,8.0,13.0,-33.88429752066116,-1.8181818181818201,3
40,8,Cloudy,26030000,1.6,1.2000000000000002,15.882575757575765,-5.458333333333329,-0.0833333333333286,-10.553030303030312,-1.9166666666666714,0.0,5.0,-17.008264462809862,-1.6363636363636367,2
41,3,Cloudy,163130000,-0.19999999999999996,0.0,18.09848484848485,-3.5833333333333286,3.791666666666657,-7.886363636363626,2.500000000000014,2.0,7.0,-4.826446280991725,-3.454545454545457,0
42,13,Showers,73800000,-1.0833333333333335,-0.5833333333333333,16.79292929292928,-4.8888888888889,2.256944444444443,-1.4621212121212182,1.3333333333333286,2.0,25.0,-64.21487603305786,-0.9090909090909101,1
43,10,Clear,-52870000,0.45000000000000007,0.10000000000000009,-2.712121212121218,-11.916666666666671,2.427777777777777,-6.590909090909079,1.0000000000000142,-4.0,-2.0,-2.1983471074380145,-1.6363636363636367,2
44,10,Cloudy,431640000,1.2000000000000002,0.6000000000000001,17.674242424242422,-3.6666666666666714,6.375,-1.022727272727252,13.250000000000014,10.0,25.0,-45.27272727272724,-1.1818181818181834,-1
45,0,Cloudy,5260000,1.35,0.75,17.01515151515151,-4.416666666666671,4.550000000000011,-3.7601010101010104,7.944444444444443,2.0,9.0,-44.49586776859504,0.36363636363636687,1
46,6,Rain,-44460000,-2.220446049250313e-16,0.40000000000000013,12.586363636363657,-5.999999999999986,-3.6388888888888857,-7.757575757575765,5.083333333333329,2.0,15.0,-48.01652892561984,-2.0909090909090935,1
47,11,Showers,-61780000,-1.3,-0.95,3.7083333333333144,-6.041666666666671,5.045833333333334,-2.2462121212121247,6.458333333333329,1.0,9.0,-11.40495867768595,-1.0,-1
48,15,Showers,77940000,-0.25,-0.25,18.820707070707066,3.6388888888888857,1.6736111111111143,-4.939393939393938,7.083333333333329,2.0,25.0,-57.636363636363626,-0.6363636363636367,0
49,6,Cloudy,296550000,1.4000000000000001,0.6499999999999999,21.43181818181818,0.0,9.104166666666671,-10.31818181818182,8.5,5.0,20.0,-46.380165289256205,-2.5454545454545467,0
50,6,Cloudy,11070000,0.6,1.0,13.376262626262623,-8.055555555555557,1.125,-1.4136363636363711,10.5,2.0,11.0,-40.38016528925619,-1.7272727272727266,2
51,6,Showers,-90990000,-0.75,0.0,9.964646464646457,-9.694444444444443,2.4166666666666714,-13.545454545454547,3.25,-4.0,4.0,-37.04132231404957,-3.545454545454543,1
52,0,Cloudy,332470000,0.75,0.6499999999999999,20.72348484848485,-0.7083333333333286,7.895833333333329,0.5681818181818272,12.000000000000014,8.0,22.0,-54.33057851239671,-2.90909090909091,0
53,4,Rain,405770000,1.0,0.7999999999999998,9.704545454545467,-0.7499999999999858,10.8125,0.6878787878787875,4.833333333333329,8.0,8.0,-1.6565656565656575,-2.5707070707070727,3
54,5,Cloudy,89420000,-0.7999999999999999,-0.20000000000000018,6.1401515151515085,-15.541666666666671,4.145833333333343,-2.26666666666668,3.0833333333333286,1.0,25.0,-63.68595041322313,0.45454545454545325,1
55,15,Showers,474430000,0.6000000000000001,0.10000000000000009,10.787878787878782,3.5833333333333286,3.6875,1.3348484848484787,10.166666666666671,11.0,1.0,16.909090909090907,-0.18181818181818343,2
56,12,Cloudy,54490000,-1.2,0.0,8.368686868686865,0.7777777777777715,1.5166666666666657,2.0530303030303116,11.666666666666671,2.0,2.0,-0.3966942148760326,-0.2727272727272734,0
57,3,Clear,481860000,-0.6000000000000001,0.19999999999999996,-0.6553030303030312,-6.791666666666671,7.270833333333343,3.9166666666666714,14.916666666666671,11.0,-8.0,39.02479338842975,-0.8181818181818166,2
58,17,Cloudy,78900000,-2.0,-1.7999999999999998,4.541666666666671,-1.2083333333333286,-1.7847222222222285,-0.2651515151515156,1.4166666666666714,3.0,-2.0,6.710743801652891,-0.6363636363636367,1
59,7,Showers,216000000,0.19999999999999996,0.3999999999999999,6.645833333333329,0.8958333333333286,0.6458333333333286,1.9962121212121247,4.541666666666671,4.0,1.0,3.7851239669421486,0.3636363636363633,2
60,8,Showers,126670000,-0.19999999999999996,-1.0,4.833333333333329,-0.9166666666666714,0.1875,-0.8446969696969688,2.7916666666666714,2.0,0.0,2.1652892561983474,-0.6363636363636367,0
61,3,Cloudy,52870000,-0.20000000000000007,-0.19999999999999996,6.204545454545439,-1.0000000000000142,-3.5625,-14.390151515151508,7.291666666666671,3.0,-22.0,64.9090909090909,0.9090909090909101,2
62,1,Cloudy,484510000,2.4,2.1,12.815656565656568,5.611111111111114,5.711111111111123,5.893939393939405,20.16666666666667,13.0,4.0,11.603305785123972,-1.5454545454545467,1
63,9,Cloudy,58130000,-0.19999999999999996,-0.55,4.621212121212125,-2.5833333333333286,-2.9791666666666714,-3.4886363636363455,8.291666666666671,2.0,-13.0,24.512396694214882,-1.6363636363636367,-1
64,9,Cloudy,8410000,-0.8499999999999999,-0.95,9.905303030303031,2.2916666666666714,-0.3791666666666629,0.9848484848484844,12.916666666666671,5.0,-6.0,12.776859504132235,1.1818181818181799,1
65,7,Cloudy,-8910000,-1.6,-1.4,4.926767676767668,-2.2777777777777857,-6.1597222222222285,4.170454545454547,2.375,0.0,10.0,-18.545454545454543,0.18181818181818343,0
66,12,Cloudy,130810000,-0.25,0.3500000000000001,10.202020202020208,2.6111111111111143,1.3888888888888857,0.9356060606060623,12.958333333333329,6.0,2.0,5.9669421487603325,0.9090909090909101,2
67,9,Cloudy,349420000,1.2,0.40000000000000013,7.770833333333329,2.0208333333333286,8.708333333333329,-9.310606060606055,7.666666666666671,7.0,-1.0,20.066115702479333,-1.5454545454545467,4
68,0,Showers,63940000,1.4,0.6000000000000001,7.361111111111114,1.6111111111111143,0.36805555555557135,-5.390151515151516,9.291666666666671,4.0,4.0,-0.2975206611570247,0.2727272727272734,0
69,0,Cloudy,-38120000,2.4,1.15,2.2808080808080717,-4.055555555555557,-1.1666666666666714,-9.435606060606055,6.541666666666671,0.0,-17.0,33.09090909090911,-1.90909090909091,2
70,5,Showers,385340000,2.5,1.25,9.291666666666671,3.5416666666666714,2.86666666666666,6.568181818181827,13.916666666666671,10.0,0.0,15.851239669421489,-1.3636363636363633,2
71,13,Cloudy,458640000,-0.19999999999999996,-0.6,10.454545454545467,3.250000000000014,3.2708333333333286,9.166443850267385,12.875,7.0,14.0,-19.273732231404956,-0.4909090909090885,2
72,13,Cloudy,142290000,-0.25,-1.0,8.704545454545453,1.5,0.9583333333333286,0.5416666666666714,8.791666666666671,4.0,3.0,1.504132231404958,0.45454545454545325,-3
73,6,Cloudy,416300000,-0.6000000000000001,0.0,15.969696969696969,3.3333333333333286,6.9097222222222,1.0106060606060652,10.333333333333329,9.0,21.0,-18.710743801652896,2.6363636363636367,1
74,7,Cloudy,-3640000,0.40000000000000013,0.6000000000000001,4.209595959595973,-6.472222222222214,-1.4097222222222143,-0.8712121212121247,6.583333333333329,-3.0,1.0,-6.429752066115704,1.2727272727272734,-1
75,5,Cloudy,423730000,-1.7999999999999998,-0.7,8.093434343434339,-3.6111111111111143,8.729166666666671,-0.1666666666666714,12.333333333333329,7.0,20.0,-24.942148760330582,0.6363636363636367,1
76,16,Cloudy,20770000,2.2,1.45,5.4196969696969575,-6.166666666666671,-0.11111111111110006,-1.0984848484848442,0.8333333333333286,1.0,2.0,-2.115702479338844,1.0,-2
77,5,Cloudy,157870000,0.8000000000000003,0.0,2.8901515151515156,-7.791666666666671,1.5416666666666572,-6.469696969696969,3.9166666666666714,1.0,-16.0,62.31404958677686,-1.7272727272727302,2
78,16,Cloudy,68540000,-1.0,-1.4,2.5429292929293013,-8.138888888888886,0.03472222222222854,-1.507575757575765,4.083333333333329,0.0,-2.0,1.1404958677685908,-1.3636363636363633,0
79,-2,Clear,-58130000,-2.5999999999999996,-1.2000000000000002,3.2946969696969575,-8.291666666666671,4.0,-5.25,0.5,-2.0,13.0,-24.08264462809918,0.2727272727272734,3
80,6,Cloudy,426380000,-1.2,-0.40000000000000013,6.9196969696969575,-4.666666666666671,10.655303030303031,-1.5227272727272663,12.75,10.0,16.0,-29.83213447607387,-0.7222222222222214,2
81,15,Sunny,-49720000,-0.3999999999999999,0.0,7.079545454545453,-4.125,-0.3472222222222143,-5.022727272727266,5.75,0.0,14.0,-27.057851239669425,0.9090909090909101,1
82,7,Breezy,-67040000,0.6,0.10000000000000009,3.7651515151515156,-6.916666666666671,0.7083333333333286,-1.1212121212121247,-3.9166666666666714,-2.0,-4.0,2.1157024793388457,0.8181818181818166,2
83,1,Snow,72680000,1.1102230246251565e-16,0.19999999999999996,5.558585858585843,-6.027777777777786,3.4861111111111143,-2.4090909090909065,7.75,3.0,16.0,-20.7603305785124,-0.09090909090909349,0
84,4,Showers,291290000,1.2,-0.19999999999999996,9.154040404040401,-1.5277777777777857,4.3125,-6.977272727272727,10.75,4.0,7.0,3.851239669421485,-1.9090909090909065,5
85,3,Cloudy,5810000,-0.5,-0.5,4.267045454545453,-7.4375,3.319444444444443,-0.813131313131322,8.027777777777771,2.0,15.0,-22.545454545454543,2.18181818181818,1
86,4,Showers,-96250000,-2.8,-1.4000000000000001,1.0030303030303003,-10.583333333333329,4.486111111111114,-17.045454545454547,-0.25,-3.0,-5.0,-7.520661157024797,0.2727272727272734,0
87,9,Cloudy,327210000,1.5999999999999999,0.8,9.8780303030303,-1.7083333333333286,3.854166666666657,3.3333333333333286,13.583333333333329,8.0,5.0,5.652892561983471,0.0,0
88,15,Cloudy,400510000,-1.0,-1.0,8.4752525252525,-3.1111111111111285,16.861111111111107,0.7914438502673846,5.5,9.0,18.0,-34.20226115702479,-0.42545454545454575,5
89,8,Cloudy,84160000,2.45,1.05,1.4318181818181728,-5.000000000000014,-4.416666666666657,-14.626262626262623,7.055555555555557,2.0,-22.0,64.28099173553719,0.7272727272727266,1
90,12,Cloudy,84160000,2.8000000000000003,1.8,-1.5959595959595987,-12.277777777777786,-0.6111111111111001,-0.9267676767676818,7.5277777777777715,2.0,3.0,-1.4049586776859515,3.0,1
91,4,Cloudy,89090000,-1.6000000000000003,-1.0,9.015151515151516,-2.4166666666666714,-1.0944444444444628,-3.0924242424242436,3.6666666666666714,1.0,3.0,-4.578512396694213,1.90909090909091,2
92,2,Cloudy,-330850000,0.44999999999999996,0.8,-3.8598484848484844,-15.291666666666671,-1.2777777777777857,-7.89621212121213,0.4583333333333286,-8.0,-6.0,-4.115702479338845,2.0,0
93,4,Cloudy,96520000,0.6000000000000001,1.2,-3.7904040404040416,-15.222222222222229,2.8388888888888744,-2.7045454545454533,0.25,-1.0,-15.0,29.02479338842975,0.9090909090909101,-2
94,0,Clear,-306440000,0.3999999999999999,0.40000000000000013,-3.0656565656565533,-13.111111111111114,-4.958333333333329,-12.874242424242425,-5.833333333333329,-7.0,-23.0,32.181818181818166,0.5454545454545467,-1
95,12,Showers,-169340000,0.9999999999999999,1.4000000000000001,0.45757575757576774,-10.333333333333329,-0.3333333333333286,-6.378787878787875,-2.5833333333333286,-5.0,-6.0,-1.8181818181818166,1.5454545454545432,-3
96,2,Cloudy,-258670000,0.0,-0.3999999999999999,-3.393939393939405,-4.416666666666671,-3.020833333333343,-7.428030303030312,-3.7916666666666714,-6.0,-6.0,-0.5785123966942125,-0.9090909090909101,0
97,9,Cloudy,-332470000,0.6000000000000001,0.19999999999999996,-2.1181818181818244,-12.000000000000014,-5.0625,-21.174242424242422,0.1666666666666714,-8.0,-28.0,52.08264462809914,2.0,1
98,10,Cloudy,-385340000,2.8,2.0,-5.337121212121218,-14.041666666666671,-4.0625,-1.7601010101010104,5.444444444444443,-10.0,20.0,-88.9090909090909,2.3636363636363633,0
99,9,Cloudy,99170000,-0.19999999999999996,-0.3999999999999999,2.7045454545454533,-6.0,3.9277777777777914,-4.009090909090915,9.25,2.0,3.0,-6.8925619834710705,1.09090909090909,1
100,5,Cloudy,-327210000,-1.0,-0.3999999999999999,-0.06818181818181301,-11.5,-3.6875,7.281060606060599,18.958333333333336,-8.0,-6.0,-6.46280991735537,1.3636363636363633,-2
101,7,Cloudy,-376930000,-1.0000000000000002,0.0,-7.391414141414131,-15.777777777777771,-14.333333333333329,-10.514393939393955,1.7083333333333286,-6.0,-16.0,12.363636363636363,0.9090909090909101,-3
102,6,Cloudy,-394250000,-2.1999999999999997,-0.8,-3.4356060606060623,-12.958333333333329,-3.0833333333333286,-8.018939393939405,-10.041666666666671,-10.0,-9.0,-1.5206611570247937,1.90909090909091,-3
103,3,Cloudy,-254530000,0.19999999999999996,-0.19999999999999996,-0.0025252525252454916,-8.388888888888886,-5.12222222222222,-10.037878787878782,3.1666666666666714,-5.0,-7.0,4.79338842975206,1.90909090909091,1
104,2,Cloudy,-35920000,-1.2,0.0,5.154040404040401,-6.277777777777786,1.1666666666666714,-16.268939393939398,0.7083333333333286,-4.0,-8.0,4.793388429752069,0.5454545454545467,0
105,9,Showers,-321400000,0.8000000000000002,0.0,-0.28030303030303116,-8.666666666666671,-5.222222222222214,-11.823484848484853,2.7083333333333286,-6.0,-7.0,0.2314049586776834,0.7272727272727266,-1
106,9,Cloudy,-423460000,0.6,0.8000000000000003,-5.6535353535353465,-16.444444444444443,-3.506944444444443,-20.810606060606055,-4.833333333333329,-11.0,-18.0,12.909090909090924,1.2727272727272734,-4
107,-1,Cloudy,73300000,-1.7000000000000002,-0.3500000000000001,3.588383838383834,-6.305555555555557,3.5250000000000057,-2.6871212121212125,1.4583333333333286,1.0,5.0,-4.69408733802673,0.3939393939393945,3
108,13,Cloudy,-243050000,0.19999999999999996,0.3999999999999999,-0.23636363636363455,-9.5,-4.659722222222214,-6.856060606060595,1.6666666666666714,-6.0,-1.0,-7.636363636363638,4.0,-1
109,2,Cloudy,512550000,-0.9999999999999996,-0.3999999999999999,24.065151515151506,9.333333333333329,3.1388888888888715,5.046464646464642,11.805555555555557,12.0,26.0,-28.066115702479326,1.6363636363636367,5
110,-1,Cloudy,92610000,-2.8,-1.0,14.35353535353535,-2.055555555555557,0.5833333333333286,3.7375000000000114,10.4375,2.0,18.0,-29.950413223140497,2.0909090909090935,-3
111,10,Cloudy,519980000,-0.20000000000000007,-0.5999999999999999,19.047979797979792,2.3888888888888857,10.5138888888889,8.058333333333337,11.208333333333329,10.0,25.0,-44.34710743801653,1.7272727272727266,0
112,21,Cloudy,117020000,2.0,0.8,17.685606060606055,1.7083333333333286,1.4722222222222285,-2.0340909090908923,-0.375,4.0,16.0,-26.59504132231404,1.1818181818181799,-3
113,8,Cloudy,254120000,-1.0,-0.3999999999999999,14.571969696969695,-1.7916666666666714,2.4444444444444287,-3.0808080808080973,7.305555555555543,6.0,3.0,30.082644628099175,-0.7272727272727266,2
114,8,Cloudy,164790000,-1.0000000000000002,-0.19999999999999996,14.184343434343447,-2.6111111111111,3.4722222222222143,0.8989898989899103,9.944444444444457,3.0,15.0,-24.74380165289255,-0.2727272727272734,0
115,0,Cloudy,90990000,1.0000000000000002,0.0,19.818181818181806,-0.2500000000000142,2.5277777777777715,-10.737373737373737,10.944444444444443,5.0,-4.0,21.48760330578512,2.3636363636363633,-1
116,12,Cloudy,38120000,2.6,2.2,17.77651515151515,-2.2916666666666714,3.3958333333333286,-0.4166666666666714,5.333333333333329,1.0,17.0,-49.818181818181806,1.09090909090909,0
117,2,Cloudy,522630000,-0.6000000000000001,-0.19999999999999996,18.392424242424234,1.3333333333333286,8.11363636363636,11.28535353535355,20.694444444444457,15.0,9.0,-16.27994592388534,0.34343434343434254,2
118,15,Cloudy,96250000,-1.2000000000000002,-1.0,13.835858585858595,-2.5277777777777715,3.9722222222222143,0.01262626262625588,10.694444444444443,5.0,19.0,-27.140495867768603,1.5454545454545467,2
119,6,Cloudy,46530000,-0.19999999999999996,-0.6000000000000001,18.579545454545453,1.875,-1.6388888888889,-0.0782828282828234,10.694444444444443,5.0,17.0,-26.94214876033058,1.2727272727272734,4
120,11,Cloudy,29210000,-1.2,-1.2000000000000002,13.227272727272727,-2.75,5.062500000000014,0.29545454545454675,-2.5,1.0,14.0,-31.27272727272726,1.2727272727272734,0
121,5,Cloudy,168930000,-0.40000000000000013,0.0,18.310606060606055,2.3333333333333286,-0.3333333333333428,2.977272727272748,15.000000000000014,6.0,18.0,-27.63636363636364,1.7272727272727266,3
122,12,Cloudy,387540000,-1.6,-0.6000000000000001,19.949494949494955,3.9722222222222285,7.5138888888889,4.390151515151516,11.958333333333329,6.0,16.0,-11.685950413223154,-0.5454545454545467,3
123,1,Cloudy,102060000,1.0000000000000002,0.8,19.15656565656566,2.3611111111111143,1.9027777777777857,-3.0984848484848584,11.583333333333329,5.0,20.0,-32.67768595041322,1.3636363636363633,2
124,1,Cloudy,423460000,0.6000000000000001,0.0,24.35984848484849,4.291666666666671,10.416666666666671,8.171717171717177,17.694444444444443,12.0,24.0,-38.90909090909092,-0.6363636363636367,2
125,12,Clear,496760000,0.0,-1.0,19.0909090909091,4.083333333333343,11.409722222222214,3.742424242424235,7.333333333333329,12.0,23.0,-44.01652892561983,0.09090909090909349,0
126,15,Cloudy,180410000,0.3999999999999999,-0.40000000000000013,5.518939393939398,-10.458333333333329,3.249999999999986,-0.6055555555555401,9.444444444444457,5.0,22.0,-32.198347107438,4.636363636363637,2
127,3,Cloudy,-10080000,-0.6,-1.0,9.665151515151507,-3.6666666666666714,-0.8027777777778056,-5.092424242424244,1.6666666666666714,-1.0,5.0,-5.9935720844811815,2.1060606060606055,-2
128,3,Cloudy,-430020000,-0.19999999999999996,-0.20000000000000018,1.2068181818181785,-12.125,-2.830555555555563,-10.437878787878788,-2.0833333333333286,-11.0,-3.0,-9.861340679522506,1.4696969696969688,-2
129,4,Cloudy,-2650000,0.8500000000000001,0.25,-5.782575757575756,-19.04166666666667,-1.3611111111111285,-4.772727272727266,7.0,-1.0,-12.0,29.33884297520661,-1.0,1
130,5,Cloudy,-405610000,1.4,0.8000000000000003,-0.088383838383848,-14.361111111111114,-4.0909090909090935,-10.374242424242425,-2.3333333333333286,-9.0,-8.0,10.600652994592416,1.4949494949494948,-1
131,6,Cloudy,-268510000,-1.1102230246251565e-16,-0.40000000000000013,0.542929292929287,-12.1388888888889,-5.736111111111114,-11.310606060606062,-5.333333333333329,-7.0,-11.0,18.20525966738087,0.6262626262626263,-2
132,13,Showers,-357840000,-2.75,-1.6,-0.7222222222222285,-14.472222222222229,-3.5347222222222285,-7.9090909090909065,-3.5,-10.0,0.0,-12.743801652892559,0.0,-1
133,1,Cloudy,-431640000,2.220446049250313e-16,0.0,-1.1212121212121247,-15.666666666666671,-7.388257575757578,-22.18181818181818,-0.75,-9.0,-25.0,56.87029384756657,1.40909090909091,-1
134,5,Cloudy,-484510000,0.3999999999999999,0.40000000000000013,-1.1553030303030312,-15.291666666666671,-2.854166666666657,-12.954545454545453,-5.75,-12.0,-3.0,-11.173553719008261,1.1818181818181799,1
135,12,Cloudy,-426380000,-0.3999999999999999,-0.3999999999999999,-3.0151515151515156,-14.833333333333329,-4.2013888888889,-11.718181818181819,0.25,-8.0,-6.0,-0.7438016528925644,0.5454545454545467,-4
136,13,Cloudy,-476100000,-1.0,-0.6000000000000001,1.625,-11.125,-9.285984848484844,-11.272727272727266,-0.5,-8.0,-7.0,-4.386108560350981,2.030303030303031,-2
137,0,Showers,-493420000,-0.20000000000000018,-0.19999999999999996,0.6287878787878753,-13.916666666666671,-3.342803030303031,-10.446969696969688,-12.583333333333329,-12.0,-7.0,-6.731149882665038,1.1919191919191938,-1
138,7,Cloudy,-353700000,-1.5999999999999999,-1.2000000000000002,4.080808080808083,-11.805555555555557,-4.919191919191917,-10.856060606060595,1.1666666666666714,-7.0,-2.0,-4.351596775839193,2.4191919191919204,0
139,17,Cloudy,-135090000,2.220446049250313e-16,0.40000000000000013,5.62222222222222,-8.527777777777786,-0.4166666666666856,-8.969696969696969,-2.0833333333333286,-4.0,-5.0,2.710743801652894,-1.7272727272727266,0
140,10,Showers,-420570000,0.5999999999999998,0.0,-0.6155303030303116,-11.729166666666671,-7.916666666666671,-7.431818181818187,1.25,-8.0,-4.0,-5.636363636363639,1.1818181818181799,0
141,11,Cloudy,-522630000,0.0,0.8,-1.7045454545454533,-16.25,-4.950757575757578,-22.810606060606055,-6.833333333333329,-13.0,-21.0,20.374834200591764,0.5707070707070727,1
142,8,Cloudy,-99170000,0.6,0.20000000000000018,5.837121212121218,-8.708333333333329,0.5583333333333229,-3.0984848484848584,8.333333333333329,-2.0,3.0,-4.500688705234159,0.09090909090908994,2
143,9,Cloudy,-25870000,-1.2000000000000002,-1.0,2.2398989898989896,-10.555555555555557,1.7386363636363598,-0.19242424242425216,4.416666666666671,-3.0,2.0,-5.81481481481482,0.5555555555555571,-1
144,11,Showers,-342220000,1.0000000000000002,0.40000000000000013,1.3893939393939547,-10.833333333333329,-13.232954545454554,-0.8424242424242436,7.416666666666671,-8.0,-4.0,9.724517906336093,2.8686868686868685,0
145,9,Cloudy,125010000,-2.220446049250313e-16,0.0,9.060606060606062,-0.4166666666666714,-4.875,-3.9924242424242493,3.5,3.0,-5.0,15.438016528925626,1.5454545454545467,0
146,16,Cloudy,-294930000,2.2,1.4,12.018939393939398,-3.9583333333333286,-4.194444444444443,-8.040404040404027,-0.7222222222222143,-4.0,5.0,-12.611570247933882,2.2727272727272734,0
147,9,Sunny,132440000,-1.6000000000000003,-0.8,1.970454545454544,-12.125,-0.9791666666666572,-3.7222222222222143,7.277777777777786,5.0,-7.0,28.18181818181818,0.2727272727272734,1
148,4,Cloudy,-270520000,-1.0,-0.8000000000000003,11.497474747474747,-4.638888888888886,-7.138888888888886,-15.24494949494948,-6.472222222222214,-3.0,-15.0,33.17355371900827,0.6363636363636367,-1
149,8,Cloudy,-133420000,0.0,0.7999999999999998,2.554924242424235,-3.3541666666666714,-4.8888888888889,-1.0454545454545325,1.5000000000000142,-1.0,3.0,-13.173553719008272,2.0,0
150,5,Clear,-222750000,0.19999999999999996,-0.6000000000000001,9.344696969696962,-6.791666666666671,-5.833333333333343,-8.608585858585855,-4.972222222222214,-4.0,1.0,-8.892561983471072,-0.18181818181818343,-2
151,20,Cloudy,-296550000,-1.6,0.0,2.249999999999986,-5.250000000000014,-7.2222222222222285,-20.202020202020222,1.1388888888888715,-4.0,-20.0,39.5371900826446,2.72727272727273,0
152,2,Cloudy,-349420000,0.7999999999999998,0.25,10.087121212121211,-11.291666666666671,-6.083333333333329,-10.926767676767668,-3.7222222222222143,-9.0,1.0,-13.421487603305788,0.6363636363636367,-4
153,6,Rain,135090000,0.4,0.19999999999999996,14.67171717171717,-2.305555555555557,-7.083333333333314,-5.267676767676761,7.527777777777786,6.0,-7.0,30.694214876033058,0.09090909090908994,1
154,7,Cloudy,-291290000,-0.8000000000000003,-1.0,2.2954545454545467,-4.75,-8.791666666666671,-11.058585858585843,0.5277777777777857,-4.0,-11.0,12.363636363636363,2.72727272727273,1
155,1,Cloudy,-341010000,0.19999999999999996,-0.19999999999999996,7.768939393939405,-1.7083333333333286,-12.701388888888886,-10.404040404040401,1.5277777777777857,-4.0,-5.0,-7.421487603305788,2.6363636363636367,-4
156,5,Showers,-358330000,-0.3999999999999999,0.40000000000000013,13.242424242424235,-5.666666666666671,-5.3125,-4.23863636363636,-6.375,-6.0,-2.0,-23.90082644628099,1.7272727272727266,-1
157,13,Cloudy,-218610000,-2.4,-0.8000000000000003,5.4974747474747545,-1.3888888888888857,-7.25,-9.676767676767668,3.5277777777777857,-3.0,0.0,-1.719008264462806,2.0909090909090935,-1
158,2,Cloudy,-285480000,-0.2999999999999998,-0.8999999999999999,0.6988636363636402,-6.1875,-6.541666666666671,-4.202020202020222,-4.3611111111111285,-2.0,3.0,-16.36363636363636,4.545454545454543,-3
159,3,Cloudy,-387540000,-0.40000000000000013,-1.0,-1.0037878787878753,-9.208333333333329,-8.805555555555571,-22.476767676767665,-5.472222222222214,-7.0,-16.0,38.61157024793387,-0.5454545454545467,-3
160,10,Cloudy,35920000,0.7,0.55,6.428030303030312,-0.4583333333333286,-1.0,-2.058585858585843,7.277777777777786,2.0,2.0,3.2231404958677743,-0.7272727272727302,3
161,11,Showers,109220000,0.40000000000000013,0.0,20.034090909090907,3.375,0.7777777777777715,-4.199494949494948,0.2777777777777857,5.0,8.0,-9.510560146923781,0.030303030303031164,5
162,12,Showers,-207130000,-0.5500000000000003,-0.8,5.026515151515142,-2.5416666666666714,-6.366666666666674,-7.525252525252512,1.0277777777777857,-2.0,-1.0,-11.206611570247933,2.5454545454545467,-3
163,9,Showers,-7430000,-0.19999999999999996,-0.3999999999999999,8.128787878787875,-3.4166666666666714,-4.6875,3.837121212121218,14.541666666666671,0.0,2.0,5.2066115702479365,-0.3636363636363633,0
164,0,Cloudy,-427370000,1.0,0.6000000000000001,-14.734848484848492,-25.16666666666668,-4.750000000000014,1.9898989898990038,11.194444444444443,-7.0,9.0,-37.12396694214876,2.0,3
165,16,Cloudy,-402960000,1.4,1.0,-2.844696969696969,-13.208333333333329,-4.8611111111111,0.906060606060592,-0.1666666666666714,-8.0,8.0,-31.78512396694215,1.6363636363636367,1
166,7,Cloudy,-265860000,0.8,-0.40000000000000013,-7.878787878787875,-19.58333333333333,-2.9666666666666828,-1.9419191919191974,6.444444444444443,-6.0,-6.0,20.710743801652896,0.2727272727272734,0
