,goals_for,goals_against,team,game_id
2361,4.0,1.0,Manchester City,236
2362,3.0,1.0,Manchester City,236
2363,0.0,0.0,Manchester City,236
2364,0.0,1.0,Manchester City,236
2365,3.0,1.0,Newcastle United,236
2366,0.0,1.0,Newcastle United,236
2367,0.0,0.0,Newcastle United,236
2368,0.0,1.0,Newcastle United,236
2369,2.0,3.0,Newcastle United,236
2370,0.0,1.0,Southampton,237
2371,1.0,2.0,Southampton,237
2372,0.0,0.0,Southampton,237
2373,5.0,2.0,Southampton,237
2374,1.0,1.0,Southampton,237
2375,3.0,0.0,Tottenham Hotspur,237
2376,1.0,1.0,Tottenham Hotspur,237
2377,0.0,2.0,Tottenham Hotspur,237
2378,5.0,2.0,Tottenham Hotspur,237
2379,0.0,3.0,Tottenham Hotspur,237
2380,1.0,1.0,Swansea City,238
2381,0.0,0.0,Swansea City,238
2382,0.0,2.0,Swansea City,238
2383,1.0,2.0,Swansea City,238
2384,5.0,0.0,Swansea City,238
2385,2.0,1.0,Liverpool,238
2386,1.0,2.0,Liverpool,238
2387,2.0,1.0,Liverpool,238
2388,5.0,0.0,Liverpool,238
2389,3.0,3.0,Liverpool,238
2390,1.0,0.0,Swansea City,239
2391,2.0,1.0,Swansea City,239
2392,1.0,1.0,Swansea City,239
2393,0.0,0.0,Swansea City,239
2394,0.0,2.0,Swansea City,239
2395,4.0,1.0,Arsenal,239
2396,2.0,1.0,Arsenal,239
2397,0.0,0.0,Arsenal,239
2398,4.0,2.0,Arsenal,239
2399,2.0,2.0,Arsenal,239
2400,1.0,1.0,West Ham United,240
2401,1.0,0.0,West Ham United,240
2402,1.0,4.0,West Ham United,240
2403,0.0,0.0,West Ham United,240
2404,1.0,1.0,West Ham United,240
2405,1.0,0.0,Crystal Palace,240
2406,2.0,1.0,Crystal Palace,240
2407,1.0,2.0,Crystal Palace,240
2408,0.0,0.0,Crystal Palace,240
2409,2.0,3.0,Crystal Palace,240
2410,2.0,0.0,Huddersfield Town,241
2411,1.0,4.0,Huddersfield Town,241
2412,1.0,2.0,Huddersfield Town,241
2413,3.0,0.0,Huddersfield Town,241
2414,0.0,0.0,Huddersfield Town,241
2415,1.0,0.0,Liverpool,241
2416,4.0,3.0,Liverpool,241
2417,2.0,1.0,Liverpool,241
2418,1.0,2.0,Liverpool,241
2419,2.0,1.0,Liverpool,241
2420,2.0,1.0,Chelsea,242
2421,3.0,0.0,Chelsea,242
2422,0.0,4.0,Chelsea,242
2423,1.0,1.0,Chelsea,242
2424,0.0,0.0,Chelsea,242
2425,3.0,0.0,Bournemouth,242
2426,2.0,1.0,Bournemouth,242
2427,2.0,2.0,Bournemouth,242
2428,2.0,2.0,Bournemouth,242
2429,2.0,1.0,Bournemouth,242
2430,4.0,0.0,Everton,243
2431,2.0,1.0,Everton,243
2432,0.0,2.0,Everton,243
2433,2.0,1.0,Everton,243
2434,0.0,0.0,Everton,243
2435,2.0,0.0,Leicester City,243
2436,4.0,2.0,Leicester City,243
2437,2.0,0.0,Leicester City,243
2438,0.0,0.0,Leicester City,243
2439,0.0,0.0,Leicester City,243
2440,3.0,1.0,Newcastle United,244
2441,1.0,1.0,Newcastle United,244
2442,3.0,1.0,Newcastle United,244
2443,0.0,1.0,Newcastle United,244
2444,0.0,0.0,Newcastle United,244
2445,1.0,0.0,Burnley,244
2446,4.0,1.0,Burnley,244
2447,1.0,2.0,Burnley,244
2448,0.0,0.0,Burnley,244
2449,2.0,2.0,Burnley,244
2450,1.0,1.0,Southampton,245
2451,2.0,2.0,Southampton,245
2452,0.0,1.0,Southampton,245
2453,1.0,2.0,Southampton,245
2454,0.0,0.0,Southampton,245
2455,0.0,4.0,Brighton & Hove Albion,245
2456,2.0,0.0,Brighton & Hove Albion,245
2457,2.0,1.0,Brighton & Hove Albion,245
2458,2.0,2.0,Brighton & Hove Albion,245
2459,0.0,0.0,Brighton & Hove Albion,245
2460,2.0,3.0,Manchester City,246
2461,3.0,1.0,Manchester City,246
2462,4.0,3.0,Manchester City,246
2463,2.0,1.0,Manchester City,246
2464,4.0,1.0,Manchester City,246
2465,1.0,1.0,West Bromwich Albion,246
2466,2.0,0.0,West Bromwich Albion,246
2467,0.0,2.0,West Bromwich Albion,246
2468,2.0,1.0,West Bromwich Albion,246
2469,1.0,1.0,West Bromwich Albion,246
2470,3.0,0.0,Stoke City,247
2471,2.0,1.0,Stoke City,247
2472,0.0,1.0,Stoke City,247
2473,5.0,0.0,Stoke City,247
2474,1.0,1.0,Stoke City,247
2475,2.0,0.0,Watford,247
2476,2.0,2.0,Watford,247
2477,3.0,0.0,Watford,247
2478,3.0,1.0,Watford,247
2479,1.0,2.0,Watford,247
2480,1.0,1.0,Tottenham Hotspur,248
2481,4.0,0.0,Tottenham Hotspur,248
2482,3.0,0.0,Tottenham Hotspur,248
2483,1.0,1.0,Tottenham Hotspur,248
2484,0.0,2.0,Tottenham Hotspur,248
2485,0.0,1.0,Manchester United,248
2486,3.0,0.0,Manchester United,248
2487,2.0,0.0,Manchester United,248
2488,0.0,2.0,Manchester United,248
2489,0.0,0.0,Manchester United,248
2490,0.0,1.0,Burnley,249
2491,1.0,0.0,Burnley,249
2492,4.0,1.0,Burnley,249
2493,1.0,2.0,Burnley,249
2494,0.0,0.0,Burnley,249
2495,0.0,2.0,Manchester City,249
2496,2.0,3.0,Manchester City,249
2497,3.0,1.0,Manchester City,249
2498,4.0,3.0,Manchester City,249
2499,2.0,1.0,Manchester City,249
2500,1.0,1.0,Bournemouth,250
2501,3.0,0.0,Bournemouth,250
2502,2.0,1.0,Bournemouth,250
2503,2.0,2.0,Bournemouth,250
2504,2.0,2.0,Bournemouth,250
2505,2.0,0.0,Stoke City,250
2506,3.0,0.0,Stoke City,250
2507,2.0,1.0,Stoke City,250
2508,0.0,1.0,Stoke City,250
2509,5.0,0.0,Stoke City,250
2510,1.0,5.0,Leicester City,251
2511,2.0,0.0,Leicester City,251
2512,4.0,2.0,Leicester City,251
2513,2.0,0.0,Leicester City,251
2514,0.0,0.0,Leicester City,251
2515,1.0,1.0,Swansea City,251
2516,1.0,0.0,Swansea City,251
2517,2.0,1.0,Swansea City,251
2518,1.0,1.0,Swansea City,251
2519,0.0,0.0,Swansea City,251
2520,0.0,4.0,Manchester United,252
2521,0.0,1.0,Manchester United,252
2522,3.0,0.0,Manchester United,252
2523,2.0,0.0,Manchester United,252
2524,0.0,2.0,Manchester United,252
2525,1.0,1.0,Huddersfield Town,252
2526,2.0,0.0,Huddersfield Town,252
2527,1.0,4.0,Huddersfield Town,252
2528,1.0,2.0,Huddersfield Town,252
2529,3.0,0.0,Huddersfield Town,252
2530,0.0,1.0,Brighton & Hove Albion,253
2531,0.0,4.0,Brighton & Hove Albion,253
2532,2.0,0.0,Brighton & Hove Albion,253
2533,2.0,1.0,Brighton & Hove Albion,253
2534,2.0,2.0,Brighton & Hove Albion,253
2535,2.0,0.0,West Ham United,253
2536,1.0,1.0,West Ham United,253
2537,1.0,0.0,West Ham United,253
2538,1.0,4.0,West Ham United,253
2539,0.0,0.0,West Ham United,253
2540,2.0,3.0,West Bromwich Albion,254
2541,1.0,1.0,West Bromwich Albion,254
2542,2.0,0.0,West Bromwich Albion,254
2543,0.0,2.0,West Bromwich Albion,254
2544,2.0,1.0,West Bromwich Albion,254
2545,1.0,0.0,Southampton,254
2546,1.0,1.0,Southampton,254
2547,2.0,2.0,Southampton,254
2548,0.0,1.0,Southampton,254
2549,1.0,2.0,Southampton,254
2550,2.0,1.0,Arsenal,255
2551,4.0,1.0,Arsenal,255
2552,2.0,1.0,Arsenal,255
2553,0.0,0.0,Arsenal,255
2554,4.0,2.0,Arsenal,255
2555,1.0,1.0,Everton,255
2556,4.0,0.0,Everton,255
2557,2.0,1.0,Everton,255
2558,0.0,2.0,Everton,255
2559,2.0,1.0,Everton,255
2560,4.0,1.0,Crystal Palace,256
2561,1.0,0.0,Crystal Palace,256
2562,2.0,1.0,Crystal Palace,256
2563,1.0,2.0,Crystal Palace,256
2564,0.0,0.0,Crystal Palace,256
2565,3.0,0.0,Newcastle United,256
2566,3.0,1.0,Newcastle United,256
2567,1.0,1.0,Newcastle United,256
2568,3.0,1.0,Newcastle United,256
2569,0.0,1.0,Newcastle United,256
2570,2.0,3.0,Liverpool,257
2571,1.0,0.0,Liverpool,257
2572,4.0,3.0,Liverpool,257
2573,2.0,1.0,Liverpool,257
2574,1.0,2.0,Liverpool,257
2575,1.0,1.0,Tottenham Hotspur,257
2576,1.0,1.0,Tottenham Hotspur,257
2577,4.0,0.0,Tottenham Hotspur,257
2578,3.0,0.0,Tottenham Hotspur,257
2579,1.0,1.0,Tottenham Hotspur,257
2580,1.0,0.0,Watford,258
2581,2.0,0.0,Watford,258
2582,2.0,2.0,Watford,258
2583,3.0,0.0,Watford,258
2584,3.0,1.0,Watford,258
2585,3.0,0.0,Chelsea,258
2586,2.0,1.0,Chelsea,258
2587,3.0,0.0,Chelsea,258
2588,0.0,4.0,Chelsea,258
2589,1.0,1.0,Chelsea,258
2590,2.0,2.0,Tottenham Hotspur,259
2591,2.0,0.0,Tottenham Hotspur,259
2592,1.0,1.0,Tottenham Hotspur,259
2593,1.0,1.0,Tottenham Hotspur,259
2594,4.0,0.0,Tottenham Hotspur,259
2595,3.0,1.0,Arsenal,259
2596,2.0,1.0,Arsenal,259
2597,4.0,1.0,Arsenal,259
2598,2.0,1.0,Arsenal,259
2599,0.0,0.0,Arsenal,259
2600,2.0,1.0,Everton,260
2601,1.0,1.0,Everton,260
2602,4.0,0.0,Everton,260
2603,2.0,1.0,Everton,260
2604,0.0,2.0,Everton,260
2605,1.0,1.0,Crystal Palace,260
2606,4.0,1.0,Crystal Palace,260
2607,1.0,0.0,Crystal Palace,260
2608,2.0,1.0,Crystal Palace,260
2609,1.0,2.0,Crystal Palace,260
2610,0.0,0.0,Stoke City,261
2611,2.0,0.0,Stoke City,261
2612,3.0,0.0,Stoke City,261
2613,2.0,1.0,Stoke City,261
2614,0.0,1.0,Stoke City,261
2615,1.0,1.0,Brighton & Hove Albion,261
2616,0.0,1.0,Brighton & Hove Albion,261
2617,0.0,4.0,Brighton & Hove Albion,261
2618,2.0,0.0,Brighton & Hove Albion,261
2619,2.0,1.0,Brighton & Hove Albion,261
2620,1.0,1.0,Swansea City,262
2621,3.0,1.0,Swansea City,262
2622,1.0,1.0,Swansea City,262
2623,1.0,0.0,Swansea City,262
2624,2.0,1.0,Swansea City,262
2625,1.0,1.0,Burnley,262
2626,0.0,1.0,Burnley,262
2627,1.0,0.0,Burnley,262
2628,4.0,1.0,Burnley,262
2629,1.0,2.0,Burnley,262
2630,1.0,1.0,West Ham United,263
2631,2.0,0.0,West Ham United,263
2632,1.0,1.0,West Ham United,263
2633,1.0,0.0,West Ham United,263
2634,1.0,4.0,West Ham United,263
2635,0.0,0.0,Watford,263
2636,1.0,0.0,Watford,263
2637,2.0,0.0,Watford,263
2638,2.0,2.0,Watford,263
2639,3.0,0.0,Watford,263
2640,3.0,0.0,Manchester City,264
2641,0.0,2.0,Manchester City,264
2642,2.0,3.0,Manchester City,264
2643,3.0,1.0,Manchester City,264
2644,4.0,3.0,Manchester City,264
2645,2.0,1.0,Leicester City,264
2646,1.0,5.0,Leicester City,264
2647,2.0,0.0,Leicester City,264
2648,4.0,2.0,Leicester City,264
2649,2.0,0.0,Leicester City,264
2650,2.0,0.0,Huddersfield Town,265
2651,0.0,3.0,Huddersfield Town,265
2652,1.0,1.0,Huddersfield Town,265
2653,2.0,0.0,Huddersfield Town,265
2654,1.0,4.0,Huddersfield Town,265
2655,0.0,3.0,Bournemouth,265
2656,1.0,1.0,Bournemouth,265
2657,3.0,0.0,Bournemouth,265
2658,2.0,1.0,Bournemouth,265
2659,2.0,2.0,Bournemouth,265
2660,1.0,1.0,Newcastle United,266
2661,3.0,0.0,Newcastle United,266
2662,3.0,1.0,Newcastle United,266
2663,1.0,1.0,Newcastle United,266
2664,3.0,1.0,Newcastle United,266
2665,2.0,0.0,Manchester United,266
2666,2.0,0.0,Manchester United,266
2667,0.0,4.0,Manchester United,266
2668,0.0,1.0,Manchester United,266
2669,3.0,0.0,Manchester United,266
2670,1.0,1.0,Southampton,267
2671,1.0,0.0,Southampton,267
2672,1.0,1.0,Southampton,267
2673,2.0,2.0,Southampton,267
2674,0.0,1.0,Southampton,267
2675,0.0,3.0,Liverpool,267
2676,2.0,3.0,Liverpool,267
2677,1.0,0.0,Liverpool,267
2678,4.0,3.0,Liverpool,267
2679,2.0,1.0,Liverpool,267
2680,4.0,1.0,Chelsea,268
2681,0.0,3.0,Chelsea,268
2682,3.0,0.0,Chelsea,268
2683,2.0,1.0,Chelsea,268
2684,3.0,0.0,Chelsea,268
2685,3.0,0.0,West Bromwich Albion,268
2686,2.0,3.0,West Bromwich Albion,268
2687,1.0,1.0,West Bromwich Albion,268
2688,2.0,0.0,West Bromwich Albion,268
2689,0.0,2.0,West Bromwich Albion,268
2690,5.0,1.0,Leicester City,269
2691,1.0,1.0,Leicester City,269
2692,2.0,1.0,Leicester City,269
2693,1.0,5.0,Leicester City,269
2694,2.0,0.0,Leicester City,269
2695,2.0,1.0,Stoke City,269
2696,0.0,0.0,Stoke City,269
2697,2.0,0.0,Stoke City,269
2698,3.0,0.0,Stoke City,269
2699,2.0,1.0,Stoke City,269
2700,2.0,1.0,Bournemouth,270
2701,0.0,3.0,Bournemouth,270
2702,1.0,1.0,Bournemouth,270
2703,3.0,0.0,Bournemouth,270
2704,2.0,1.0,Bournemouth,270
2705,1.0,1.0,Newcastle United,270
2706,1.0,1.0,Newcastle United,270
2707,3.0,0.0,Newcastle United,270
2708,3.0,1.0,Newcastle United,270
2709,1.0,1.0,Newcastle United,270
2710,1.0,1.0,Brighton & Hove Albion,271
2711,3.0,1.0,Brighton & Hove Albion,271
2712,1.0,1.0,Brighton & Hove Albion,271
2713,0.0,1.0,Brighton & Hove Albion,271
2714,0.0,4.0,Brighton & Hove Albion,271
2715,1.0,0.0,Swansea City,271
2716,8.0,1.0,Swansea City,271
2717,1.0,1.0,Swansea City,271
2718,3.0,1.0,Swansea City,271
2719,1.0,1.0,Swansea City,271
2720,1.0,1.0,Burnley,272
2721,1.0,1.0,Burnley,272
2722,0.0,1.0,Burnley,272
2723,1.0,0.0,Burnley,272
2724,4.0,1.0,Burnley,272
2725,0.0,2.0,Southampton,272
2726,2.0,3.0,Southampton,272
2727,1.0,1.0,Southampton,272
2728,1.0,0.0,Southampton,272
2729,1.0,1.0,Southampton,272
2730,0.0,5.0,Liverpool,273
2731,0.0,2.0,Liverpool,273
2732,2.0,2.0,Liverpool,273
2733,0.0,3.0,Liverpool,273
2734,2.0,3.0,Liverpool,273
2735,3.0,1.0,West Ham United,273
2736,1.0,1.0,West Ham United,273
2737,2.0,0.0,West Ham United,273
2738,1.0,1.0,West Ham United,273
2739,1.0,0.0,West Ham United,273
2740,3.0,0.0,West Bromwich Albion,274
2741,2.0,3.0,West Bromwich Albion,274
2742,3.0,0.0,West Bromwich Albion,274
2743,2.0,3.0,West Bromwich Albion,274
2744,1.0,1.0,West Bromwich Albion,274
2745,4.0,1.0,Huddersfield Town,274
2746,1.0,4.0,Huddersfield Town,274
2747,2.0,0.0,Huddersfield Town,274
2748,0.0,3.0,Huddersfield Town,274
2749,1.0,1.0,Huddersfield Town,274
2750,4.0,1.0,Watford,275
2751,0.0,0.0,Watford,275
2752,1.0,0.0,Watford,275
2753,2.0,0.0,Watford,275
2754,2.0,2.0,Watford,275
2755,5.0,1.0,Everton,275
2756,2.0,1.0,Everton,275
2757,1.0,1.0,Everton,275
2758,4.0,0.0,Everton,275
2759,2.0,1.0,Everton,275
2760,1.0,1.0,Crystal Palace,276
2761,1.0,1.0,Crystal Palace,276
2762,4.0,1.0,Crystal Palace,276
2763,1.0,0.0,Crystal Palace,276
2764,2.0,1.0,Crystal Palace,276
2765,2.0,2.0,Tottenham Hotspur,276
2766,2.0,2.0,Tottenham Hotspur,276
2767,1.0,0.0,Tottenham Hotspur,276
2768,2.0,0.0,Tottenham Hotspur,276
2769,2.0,2.0,Tottenham Hotspur,276
2770,0.0,0.0,Manchester United,277
2771,0.0,2.0,Manchester United,277
2772,1.0,0.0,Manchester United,277
2773,0.0,2.0,Manchester United,277
2774,2.0,0.0,Manchester United,277
2775,1.0,1.0,Chelsea,277
2776,4.0,0.0,Chelsea,277
2777,3.0,0.0,Chelsea,277
2778,1.0,1.0,Chelsea,277
2779,4.0,1.0,Chelsea,277
2780,1.0,2.0,Arsenal,278
2781,0.0,3.0,Arsenal,278
2782,1.0,0.0,Arsenal,278
2783,5.0,1.0,Arsenal,278
2784,3.0,1.0,Arsenal,278
2785,1.0,1.0,Manchester City,278
2786,1.0,0.0,Manchester City,278
2787,0.0,4.0,Manchester City,278
2788,5.0,1.0,Manchester City,278
2789,1.0,1.0,Manchester City,278
2790,1.0,0.0,Burnley,279
2791,1.0,1.0,Burnley,279
2792,1.0,1.0,Burnley,279
2793,0.0,1.0,Burnley,279
2794,1.0,0.0,Burnley,279
2795,3.0,1.0,Everton,279
2796,5.0,1.0,Everton,279
2797,2.0,1.0,Everton,279
2798,1.0,1.0,Everton,279
2799,4.0,0.0,Everton,279
2800,1.0,0.0,Leicester City,280
2801,5.0,1.0,Leicester City,280
2802,1.0,1.0,Leicester City,280
2803,2.0,1.0,Leicester City,280
2804,1.0,5.0,Leicester City,280
2805,4.0,1.0,Bournemouth,280
2806,2.0,1.0,Bournemouth,280
2807,0.0,3.0,Bournemouth,280
2808,1.0,1.0,Bournemouth,280
2809,3.0,0.0,Bournemouth,280
2810,1.0,2.0,Southampton,281
2811,0.0,2.0,Southampton,281
2812,2.0,3.0,Southampton,281
2813,1.0,1.0,Southampton,281
2814,1.0,0.0,Southampton,281
2815,1.0,1.0,Stoke City,281
2816,2.0,1.0,Stoke City,281
2817,0.0,0.0,Stoke City,281
2818,2.0,0.0,Stoke City,281
2819,3.0,0.0,Stoke City,281
2820,4.0,1.0,Swansea City,282
2821,0.0,0.0,Swansea City,282
2822,1.0,0.0,Swansea City,282
2823,8.0,1.0,Swansea City,282
2824,1.0,1.0,Swansea City,282
2825,2.0,0.0,West Ham United,282
2826,3.0,1.0,West Ham United,282
2827,1.0,1.0,West Ham United,282
2828,2.0,0.0,West Ham United,282
2829,1.0,1.0,West Ham United,282
2830,0.0,1.0,Tottenham Hotspur,283
2831,1.0,1.0,Tottenham Hotspur,283
2832,2.0,2.0,Tottenham Hotspur,283
2833,2.0,2.0,Tottenham Hotspur,283
2834,1.0,0.0,Tottenham Hotspur,283
2835,0.0,2.0,Huddersfield Town,283
2836,4.0,1.0,Huddersfield Town,283
2837,1.0,4.0,Huddersfield Town,283
2838,2.0,0.0,Huddersfield Town,283
2839,0.0,3.0,Huddersfield Town,283
2840,2.0,0.0,Watford,284
2841,4.0,1.0,Watford,284
2842,0.0,0.0,Watford,284
2843,1.0,0.0,Watford,284
2844,2.0,0.0,Watford,284
2845,1.0,2.0,West Bromwich Albion,284
2846,3.0,0.0,West Bromwich Albion,284
2847,2.0,3.0,West Bromwich Albion,284
2848,3.0,0.0,West Bromwich Albion,284
2849,2.0,3.0,West Bromwich Albion,284
2850,2.0,0.0,Liverpool,285
2851,0.0,5.0,Liverpool,285
2852,0.0,2.0,Liverpool,285
2853,2.0,2.0,Liverpool,285
2854,0.0,3.0,Liverpool,285
2855,1.0,0.0,Newcastle United,285
2856,1.0,1.0,Newcastle United,285
2857,1.0,1.0,Newcastle United,285
2858,3.0,0.0,Newcastle United,285
2859,3.0,1.0,Newcastle United,285
2860,3.0,1.0,Brighton & Hove Albion,286
2861,1.0,1.0,Brighton & Hove Albion,286
2862,3.0,1.0,Brighton & Hove Albion,286
2863,1.0,1.0,Brighton & Hove Albion,286
2864,0.0,1.0,Brighton & Hove Albion,286
2865,3.0,0.0,Arsenal,286
2866,1.0,2.0,Arsenal,286
2867,0.0,3.0,Arsenal,286
2868,1.0,0.0,Arsenal,286
2869,5.0,1.0,Arsenal,286
2870,3.0,0.0,Manchester City,287
2871,1.0,1.0,Manchester City,287
2872,1.0,0.0,Manchester City,287
2873,0.0,4.0,Manchester City,287
2874,5.0,1.0,Manchester City,287
2875,5.0,2.0,Chelsea,287
2876,1.0,1.0,Chelsea,287
2877,4.0,0.0,Chelsea,287
2878,3.0,0.0,Chelsea,287
2879,1.0,1.0,Chelsea,287
2880,3.0,1.0,Crystal Palace,288
2881,1.0,1.0,Crystal Palace,288
2882,1.0,1.0,Crystal Palace,288
2883,4.0,1.0,Crystal Palace,288
2884,1.0,0.0,Crystal Palace,288
2885,2.0,0.0,Manchester United,288
2886,0.0,0.0,Manchester United,288
2887,0.0,2.0,Manchester United,288
2888,1.0,0.0,Manchester United,288
2889,0.0,2.0,Manchester United,288
2890,2.0,1.0,Manchester United,289
2891,2.0,0.0,Manchester United,289
2892,0.0,0.0,Manchester United,289
2893,0.0,2.0,Manchester United,289
2894,1.0,0.0,Manchester United,289
2895,2.0,0.0,Liverpool,289
2896,4.0,1.0,Liverpool,289
2897,2.0,0.0,Liverpool,289
2898,0.0,5.0,Liverpool,289
2899,0.0,2.0,Liverpool,289
2900,1.0,0.0,Everton,290
2901,3.0,1.0,Everton,290
2902,5.0,1.0,Everton,290
2903,2.0,1.0,Everton,290
2904,1.0,1.0,Everton,290
2905,4.0,1.0,Brighton & Hove Albion,290
2906,3.0,1.0,Brighton & Hove Albion,290
2907,1.0,1.0,Brighton & Hove Albion,290
2908,3.0,1.0,Brighton & Hove Albion,290
2909,1.0,1.0,Brighton & Hove Albion,290
2910,1.0,2.0,Huddersfield Town,291
2911,0.0,2.0,Huddersfield Town,291
2912,4.0,1.0,Huddersfield Town,291
2913,1.0,4.0,Huddersfield Town,291
2914,2.0,0.0,Huddersfield Town,291
2915,2.0,0.0,Swansea City,291
2916,4.0,1.0,Swansea City,291
2917,0.0,0.0,Swansea City,291
2918,1.0,0.0,Swansea City,291
2919,8.0,1.0,Swansea City,291
2920,2.0,2.0,Newcastle United,292
2921,1.0,0.0,Newcastle United,292
2922,1.0,1.0,Newcastle United,292
2923,1.0,1.0,Newcastle United,292
2924,3.0,0.0,Newcastle United,292
2925,1.0,1.0,Southampton,292
2926,1.0,2.0,Southampton,292
2927,0.0,2.0,Southampton,292
2928,2.0,3.0,Southampton,292
2929,1.0,1.0,Southampton,292
2930,1.0,2.0,West Bromwich Albion,293
2931,1.0,2.0,West Bromwich Albion,293
2932,3.0,0.0,West Bromwich Albion,293
2933,2.0,3.0,West Bromwich Albion,293
2934,3.0,0.0,West Bromwich Albion,293
2935,1.0,1.0,Leicester City,293
2936,1.0,0.0,Leicester City,293
2937,5.0,1.0,Leicester City,293
2938,1.0,1.0,Leicester City,293
2939,2.0,1.0,Leicester City,293
2940,4.0,1.0,West Ham United,294
2941,2.0,0.0,West Ham United,294
2942,3.0,1.0,West Ham United,294
2943,1.0,1.0,West Ham United,294
2944,2.0,0.0,West Ham United,294
2945,1.0,1.0,Burnley,294
2946,1.0,0.0,Burnley,294
2947,1.0,1.0,Burnley,294
2948,1.0,1.0,Burnley,294
2949,0.0,1.0,Burnley,294
2950,2.0,1.0,Chelsea,295
2951,5.0,2.0,Chelsea,295
2952,1.0,1.0,Chelsea,295
2953,4.0,0.0,Chelsea,295
2954,3.0,0.0,Chelsea,295
2955,0.0,1.0,Crystal Palace,295
2956,3.0,1.0,Crystal Palace,295
2957,1.0,1.0,Crystal Palace,295
2958,1.0,1.0,Crystal Palace,295
2959,4.0,1.0,Crystal Palace,295
2960,2.0,1.0,Arsenal,296
2961,0.0,3.0,Arsenal,296
2962,3.0,0.0,Arsenal,296
2963,1.0,2.0,Arsenal,296
2964,0.0,3.0,Arsenal,296
2965,1.0,0.0,Watford,296
2966,2.0,0.0,Watford,296
2967,4.0,1.0,Watford,296
2968,0.0,0.0,Watford,296
2969,1.0,0.0,Watford,296
2970,2.0,2.0,Bournemouth,297
2971,4.0,1.0,Bournemouth,297
2972,2.0,1.0,Bournemouth,297
2973,0.0,3.0,Bournemouth,297
2974,1.0,1.0,Bournemouth,297
2975,2.0,0.0,Tottenham Hotspur,297
2976,6.0,1.0,Tottenham Hotspur,297
2977,0.0,1.0,Tottenham Hotspur,297
2978,1.0,1.0,Tottenham Hotspur,297
2979,2.0,2.0,Tottenham Hotspur,297
2980,1.0,1.0,Stoke City,298
2981,1.0,1.0,Stoke City,298
2982,2.0,1.0,Stoke City,298
2983,0.0,0.0,Stoke City,298
2984,2.0,0.0,Stoke City,298
2985,1.0,0.0,Manchester City,298
2986,0.0,3.0,Manchester City,298
2987,3.0,0.0,Manchester City,298
2988,1.0,1.0,Manchester City,298
2989,1.0,0.0,Manchester City,298
2990,1.0,1.0,Bournemouth,299
2991,2.0,2.0,Bournemouth,299
2992,4.0,1.0,Bournemouth,299
2993,2.0,1.0,Bournemouth,299
2994,0.0,3.0,Bournemouth,299
2995,1.0,0.0,West Bromwich Albion,299
2996,1.0,2.0,West Bromwich Albion,299
2997,1.0,2.0,West Bromwich Albion,299
2998,3.0,0.0,West Bromwich Albion,299
2999,2.0,3.0,West Bromwich Albion,299
3000,2.0,0.0,Huddersfield Town,300
3001,1.0,2.0,Huddersfield Town,300
3002,0.0,2.0,Huddersfield Town,300
3003,4.0,1.0,Huddersfield Town,300
3004,1.0,4.0,Huddersfield Town,300
3005,2.0,3.0,Crystal Palace,300
3006,0.0,1.0,Crystal Palace,300
3007,3.0,1.0,Crystal Palace,300
3008,1.0,1.0,Crystal Palace,300
3009,1.0,1.0,Crystal Palace,300
3010,0.0,0.0,Stoke City,301
3011,1.0,1.0,Stoke City,301
3012,1.0,1.0,Stoke City,301
3013,2.0,1.0,Stoke City,301
3014,0.0,0.0,Stoke City,301
3015,2.0,1.0,Everton,301
3016,1.0,0.0,Everton,301
3017,3.0,1.0,Everton,301
3018,5.0,1.0,Everton,301
3019,2.0,1.0,Everton,301
3020,2.0,1.0,Liverpool,302
3021,0.0,0.0,Liverpool,302
3022,2.0,0.0,Liverpool,302
3023,4.0,1.0,Liverpool,302
3024,2.0,0.0,Liverpool,302
3025,1.0,0.0,Watford,302
3026,1.0,0.0,Watford,302
3027,2.0,0.0,Watford,302
3028,4.0,1.0,Watford,302
3029,0.0,0.0,Watford,302
3030,2.0,1.0,Crystal Palace,303
3031,2.0,3.0,Crystal Palace,303
3032,0.0,1.0,Crystal Palace,303
3033,3.0,1.0,Crystal Palace,303
3034,1.0,1.0,Crystal Palace,303
3035,1.0,1.0,Liverpool,303
3036,2.0,1.0,Liverpool,303
3037,0.0,0.0,Liverpool,303
3038,2.0,0.0,Liverpool,303
3039,4.0,1.0,Liverpool,303
3040,4.0,1.0,West Ham United,304
3041,4.0,1.0,West Ham United,304
3042,2.0,0.0,West Ham United,304
3043,3.0,1.0,West Ham United,304
3044,1.0,1.0,West Ham United,304
3045,3.0,0.0,Southampton,304
3046,0.0,0.0,Southampton,304
3047,1.0,1.0,Southampton,304
3048,1.0,2.0,Southampton,304
3049,0.0,2.0,Southampton,304
3050,2.0,0.0,Brighton & Hove Albion,305
3051,2.0,1.0,Brighton & Hove Albion,305
3052,4.0,1.0,Brighton & Hove Albion,305
3053,3.0,1.0,Brighton & Hove Albion,305
3054,1.0,1.0,Brighton & Hove Albion,305
3055,1.0,4.0,Leicester City,305
3056,1.0,1.0,Leicester City,305
3057,1.0,1.0,Leicester City,305
3058,1.0,0.0,Leicester City,305
3059,5.0,1.0,Leicester City,305
3060,1.0,2.0,Manchester United,306
3061,2.0,1.0,Manchester United,306
3062,2.0,3.0,Manchester United,306
3063,2.0,1.0,Manchester United,306
3064,2.0,0.0,Manchester United,306
3065,0.0,0.0,Swansea City,306
