,goals_for,goals_against,team,game_id,date
1392,1,0,Deportivo La Coruña,563,09Dec
1393,2,0,Deportivo La Coruña,563,02Dec
1394,2,2,Deportivo La Coruña,563,26Nov
1395,2,1,Valencia,563,06Jan
1396,1,1,Valencia,563,03Jan
1397,0,1,Valencia,563,23Dec
1398,2,1,Valencia,563,16Dec
1399,2,1,Valencia,563,09Dec
1400,3,0,Levante,564,07Jan
1401,1,2,Levante,564,04Jan
1402,0,0,Levante,564,19Dec
1403,0,0,Levante,564,15Dec
1404,1,2,Levante,564,10Dec
1405,2,2,Celta Vigo,564,07Jan
1406,1,1,Celta Vigo,564,04Jan
1407,1,3,Celta Vigo,564,23Dec
1408,0,1,Celta Vigo,564,17Dec
1409,2,1,Celta Vigo,564,09Dec
1410,2,0,Deportivo Alaves,565,07Jan
1411,1,3,Deportivo Alaves,565,03Jan
1412,1,0,Deportivo Alaves,565,21Dec
1413,1,0,Deportivo Alaves,565,16Dec
1414,2,0,Deportivo Alaves,565,08Dec
1415,3,5,Sevilla,565,06Jan
1416,0,2,Sevilla,565,03Jan
1417,3,1,Sevilla,565,20Dec
1418,0,0,Sevilla,565,15Dec
1419,5,0,Sevilla,565,09Dec
1420,0,1,Espanyol de Barcelona,566,08Jan
1421,1,2,Espanyol de Barcelona,566,04Jan
1422,1,0,Espanyol de Barcelona,566,22Dec
1423,2,2,Espanyol de Barcelona,566,17Dec
1424,0,1,Espanyol de Barcelona,566,11Dec
1425,0,2,Athletic Club,566,22Dec
1426,0,0,Athletic Club,566,16Dec
1427,1,2,Athletic Club,566,10Dec
1428,0,2,Athletic Club,566,07Dec
1429,0,0,Athletic Club,566,02Dec
1430,3,1,Real Sociedad,567,20Dec
1431,0,0,Real Sociedad,567,16Dec
1432,0,2,Real Sociedad,567,10Dec
1433,1,3,Real Sociedad,567,07Dec
1434,2,1,Real Sociedad,567,02Dec
1435,3,0,Barcelona,567,07Jan
1436,1,1,Barcelona,567,04Jan
1437,0,3,Barcelona,567,23Dec
1438,4,0,Barcelona,567,17Dec
1439,0,2,Barcelona,567,10Dec
1440,0,2,Real Betis,568,22Dec
1441,0,2,Real Betis,568,18Dec
1442,0,1,Real Betis,568,10Dec
1443,1,0,Real Betis,568,03Dec
1444,2,2,Real Betis,568,25Nov
1445,1,0,Leganés,568,07Jan
1446,1,0,Leganés,568,04Jan
1447,0,0,Leganés,568,19Dec
1448,1,0,Leganés,568,09Dec
1449,3,1,Leganés,568,03Dec
1450,2,0,Getafe,569,06Jan
1451,2,0,Getafe,569,20Dec
1452,1,0,Getafe,569,17Dec
1453,0,0,Getafe,569,09Dec
1454,1,0,Getafe,569,03Dec
1455,2,0,Athletic Club,569,07Jan
1456,0,2,Athletic Club,569,22Dec
1457,0,0,Athletic Club,569,16Dec
1458,1,2,Athletic Club,569,10Dec
1459,0,2,Athletic Club,569,07Dec
1460,1,1,Espanyol de Barcelona,570,14Jan
1461,0,2,Espanyol de Barcelona,570,11Jan
1462,0,1,Espanyol de Barcelona,570,08Jan
1463,1,2,Espanyol de Barcelona,570,04Jan
1464,1,0,Espanyol de Barcelona,570,22Dec
1465,1,0,Sevilla,570,14Jan
1466,2,1,Sevilla,570,11Jan
1467,3,5,Sevilla,570,06Jan
1468,0,2,Sevilla,570,03Jan
1469,3,1,Sevilla,570,20Dec
1470,0,1,Atletico Madrid,571,13Jan
1471,3,0,Atletico Madrid,571,09Jan
1472,2,0,Atletico Madrid,571,06Jan
1473,0,4,Atletico Madrid,571,03Jan
1474,1,0,Atletico Madrid,571,22Dec
1475,2,1,Girona,571,06Jan
1476,4,1,Girona,571,21Dec
1477,1,0,Girona,571,17Dec
1478,0,1,Girona,571,11Dec
1479,2,3,Girona,571,04Dec
1480,2,1,Villarreal,572,10Jan
1481,1,1,Villarreal,572,07Jan
1482,1,0,Villarreal,572,04Jan
1483,0,1,Villarreal,572,23Dec
1484,0,1,Villarreal,572,17Dec
1485,0,2,Levante,572,11Jan
1486,3,0,Levante,572,07Jan
1487,1,2,Levante,572,04Jan
1488,0,0,Levante,572,19Dec
1489,0,0,Levante,572,15Dec
1490,4,0,Las Palmas,573,09Jan
1491,1,2,Las Palmas,573,06Jan
1492,1,1,Las Palmas,573,03Jan
1493,2,0,Las Palmas,573,20Dec
1494,2,2,Las Palmas,573,17Dec
1495,1,2,Valencia,573,13Jan
1496,4,0,Valencia,573,09Jan
1497,2,1,Valencia,573,06Jan
1498,1,1,Valencia,573,03Jan
1499,0,1,Valencia,573,23Dec
1500,1,0,Deportivo Alaves,574,14Jan
1501,2,0,Deportivo Alaves,574,10Jan
1502,2,0,Deportivo Alaves,574,07Jan
1503,1,3,Deportivo Alaves,574,03Jan
1504,1,0,Deportivo Alaves,574,21Dec
1505,3,2,Leganés,574,15Jan
1506,2,1,Leganés,574,10Jan
1507,1,0,Leganés,574,07Jan
1508,1,0,Leganés,574,04Jan
1509,0,0,Leganés,574,19Dec
1510,0,1,Real Madrid,575,13Jan
1511,2,2,Real Madrid,575,10Jan
1512,2,2,Real Madrid,575,07Jan
1513,0,3,Real Madrid,575,04Jan
1514,0,3,Real Madrid,575,23Dec
1515,1,1,Deportivo La Coruña,575,07Jan
1516,1,3,Deportivo La Coruña,575,23Dec
1517,4,0,Deportivo La Coruña,575,17Dec
1518,1,0,Deportivo La Coruña,575,09Dec
1519,2,0,Deportivo La Coruña,575,02Dec
1520,1,0,Real Sociedad,576,07Jan
1521,3,1,Real Sociedad,576,20Dec
1522,0,0,Real Sociedad,576,16Dec
1523,0,2,Real Sociedad,576,10Dec
1524,1,3,Real Sociedad,576,07Dec
1525,5,0,Celta Vigo,576,11Jan
1526,2,2,Celta Vigo,576,07Jan
1527,1,1,Celta Vigo,576,04Jan
1528,1,3,Celta Vigo,576,23Dec
1529,0,1,Celta Vigo,576,17Dec
1530,3,5,Real Betis,577,06Jan
1531,0,2,Real Betis,577,22Dec
1532,0,2,Real Betis,577,18Dec
1533,0,1,Real Betis,577,10Dec
1534,1,0,Real Betis,577,03Dec
1535,2,4,Barcelona,577,14Jan
1536,5,0,Barcelona,577,11Jan
1537,3,0,Barcelona,577,07Jan
1538,1,1,Barcelona,577,04Jan
1539,0,3,Barcelona,577,23Dec
1540,1,2,Eibar,578,06Jan
1541,4,1,Eibar,578,21Dec
1542,2,1,Eibar,578,16Dec
1543,0,0,Eibar,578,09Dec
1544,3,1,Eibar,578,03Dec
1545,0,1,Malaga,578,08Jan
1546,1,0,Malaga,578,21Dec
1547,0,2,Malaga,578,18Dec
1548,0,2,Malaga,578,10Dec
1549,0,0,Malaga,578,01Dec
1550,1,1,Athletic Club,579,14Jan
1551,2,0,Athletic Club,579,07Jan
1552,0,2,Athletic Club,579,22Dec
1553,0,0,Athletic Club,579,16Dec
1554,1,2,Athletic Club,579,10Dec
1555,0,1,Eibar,579,13Jan
1556,1,2,Eibar,579,06Jan
1557,4,1,Eibar,579,21Dec
1558,2,1,Eibar,579,16Dec
1559,0,0,Eibar,579,09Dec
1560,1,2,Deportivo La Coruña,580,13Jan
1561,1,1,Deportivo La Coruña,580,07Jan
1562,1,3,Deportivo La Coruña,580,23Dec
1563,4,0,Deportivo La Coruña,580,17Dec
1564,1,0,Deportivo La Coruña,580,09Dec
1565,0,1,Levante,580,14Jan
1566,0,2,Levante,580,11Jan
1567,3,0,Levante,580,07Jan
1568,1,2,Levante,580,04Jan
1569,0,0,Levante,580,19Dec
1570,2,1,Valencia,581,20Jan
1571,2,1,Valencia,581,17Jan
1572,1,2,Valencia,581,13Jan
1573,4,0,Valencia,581,09Jan
1574,2,1,Valencia,581,06Jan
1575,7,1,Real Madrid,581,21Jan
1576,0,1,Real Madrid,581,18Jan
1577,0,1,Real Madrid,581,13Jan
1578,2,2,Real Madrid,581,10Jan
1579,2,2,Real Madrid,581,07Jan
1580,1,0,Malaga,582,12Jan
1581,0,1,Malaga,582,08Jan
1582,1,0,Malaga,582,21Dec
1583,0,2,Malaga,582,18Dec
1584,0,2,Malaga,582,10Dec
1585,6,0,Girona,582,13Jan
1586,2,1,Girona,582,06Jan
1587,4,1,Girona,582,21Dec
1588,1,0,Girona,582,17Dec
1589,0,1,Girona,582,11Dec
1590,0,1,Villarreal,583,13Jan
1591,2,1,Villarreal,583,10Jan
1592,1,1,Villarreal,583,07Jan
1593,1,0,Villarreal,583,04Jan
1594,0,1,Villarreal,583,23Dec
1595,2,4,Real Sociedad,583,14Jan
1596,1,0,Real Sociedad,583,07Jan
1597,3,1,Real Sociedad,583,20Dec
1598,0,0,Real Sociedad,583,16Dec
1599,0,2,Real Sociedad,583,10Dec
1600,2,2,Leganés,584,21Jan
1601,0,1,Leganés,584,18Jan
1602,3,2,Leganés,584,15Jan
1603,2,1,Leganés,584,10Jan
1604,1,0,Leganés,584,07Jan
1605,0,3,Espanyol de Barcelona,584,20Jan
1606,1,0,Espanyol de Barcelona,584,17Jan
1607,1,1,Espanyol de Barcelona,584,14Jan
1608,0,2,Espanyol de Barcelona,584,11Jan
1609,0,1,Espanyol de Barcelona,584,08Jan
1610,1,1,Atletico Madrid,585,20Jan
1611,1,2,Atletico Madrid,585,17Jan
1612,0,1,Atletico Madrid,585,13Jan
1613,3,0,Atletico Madrid,585,09Jan
1614,2,0,Atletico Madrid,585,06Jan
1615,6,0,Las Palmas,585,13Jan
1616,4,0,Las Palmas,585,09Jan
1617,1,2,Las Palmas,585,06Jan
1618,1,1,Las Palmas,585,03Jan
1619,2,0,Las Palmas,585,20Dec
1620,0,3,Sevilla,586,20Jan
1621,1,2,Sevilla,586,17Jan
1622,1,0,Sevilla,586,14Jan
1623,2,1,Sevilla,586,11Jan
1624,3,5,Sevilla,586,06Jan
1625,1,0,Getafe,586,12Jan
1626,2,0,Getafe,586,06Jan
1627,2,0,Getafe,586,20Dec
1628,1,0,Getafe,586,17Dec
1629,0,0,Getafe,586,09Dec
1630,0,5,Barcelona,587,21Jan
1631,1,0,Barcelona,587,17Jan
1632,2,4,Barcelona,587,14Jan
1633,5,0,Barcelona,587,11Jan
1634,3,0,Barcelona,587,07Jan
1635,2,2,Deportivo Alaves,587,21Jan
1636,2,1,Deportivo Alaves,587,17Jan
1637,1,0,Deportivo Alaves,587,14Jan
1638,2,0,Deportivo Alaves,587,10Jan
1639,2,0,Deportivo Alaves,587,07Jan
1640,0,1,Celta Vigo,588,14Jan
1641,5,0,Celta Vigo,588,11Jan
1642,2,2,Celta Vigo,588,07Jan
1643,1,1,Celta Vigo,588,04Jan
1644,1,3,Celta Vigo,588,23Dec
1645,3,2,Real Betis,588,15Jan
1646,3,5,Real Betis,588,06Jan
1647,0,2,Real Betis,588,22Dec
1648,0,2,Real Betis,588,18Dec
1649,0,1,Real Betis,588,10Dec
1650,1,2,Real Sociedad,589,21Jan
1651,2,4,Real Sociedad,589,14Jan
1652,1,0,Real Sociedad,589,07Jan
1653,3,1,Real Sociedad,589,20Dec
1654,0,0,Real Sociedad,589,16Dec
1655,7,1,Deportivo La Coruña,589,21Jan
1656,1,2,Deportivo La Coruña,589,13Jan
1657,1,1,Deportivo La Coruña,589,07Jan
1658,1,3,Deportivo La Coruña,589,23Dec
1659,4,0,Deportivo La Coruña,589,17Dec
1660,1,1,Eibar,590,22Jan
1661,0,1,Eibar,590,13Jan
1662,1,2,Eibar,590,06Jan
1663,4,1,Eibar,590,21Dec
1664,2,1,Eibar,590,16Dec
1665,1,1,Sevilla,590,28Jan
1666,3,1,Sevilla,590,23Jan
1667,0,3,Sevilla,590,20Jan
1668,1,2,Sevilla,590,17Jan
1669,1,0,Sevilla,590,14Jan
1670,0,5,Real Betis,591,21Jan
1671,3,2,Real Betis,591,15Jan
1672,3,5,Real Betis,591,06Jan
1673,0,2,Real Betis,591,22Dec
1674,0,2,Real Betis,591,18Dec
1675,2,1,Villarreal,591,20Jan
1676,0,1,Villarreal,591,13Jan
1677,2,1,Villarreal,591,10Jan
1678,1,1,Villarreal,591,07Jan
1679,1,0,Villarreal,591,04Jan
1680,2,1,Deportivo Alaves,592,24Jan
1681,2,2,Deportivo Alaves,592,21Jan
1682,2,1,Deportivo Alaves,592,17Jan
1683,1,0,Deportivo Alaves,592,14Jan
1684,2,0,Deportivo Alaves,592,10Jan
1685,1,2,Celta Vigo,592,21Jan
1686,0,1,Celta Vigo,592,14Jan
1687,5,0,Celta Vigo,592,11Jan
1688,2,2,Celta Vigo,592,07Jan
1689,1,1,Celta Vigo,592,04Jan
1690,2,1,Levante,593,20Jan
1691,0,1,Levante,593,14Jan
1692,0,2,Levante,593,11Jan
1693,3,0,Levante,593,07Jan
1694,1,2,Levante,593,04Jan
1695,1,2,Real Madrid,593,24Jan
1696,7,1,Real Madrid,593,21Jan
1697,0,1,Real Madrid,593,18Jan
1698,0,1,Real Madrid,593,13Jan
1699,2,2,Real Madrid,593,10Jan
1700,2,2,Getafe,594,19Jan
1701,1,0,Getafe,594,12Jan
1702,2,0,Getafe,594,06Jan
1703,2,0,Getafe,594,20Dec
1704,1,0,Getafe,594,17Dec
1705,3,2,Leganés,594,28Jan
1706,1,2,Leganés,594,24Jan
1707,2,2,Leganés,594,21Jan
1708,0,1,Leganés,594,18Jan
1709,3,2,Leganés,594,15Jan
1710,2,0,Espanyol de Barcelona,595,25Jan
1711,0,3,Espanyol de Barcelona,595,20Jan
1712,1,0,Espanyol de Barcelona,595,17Jan
1713,1,1,Espanyol de Barcelona,595,14Jan
1714,0,2,Espanyol de Barcelona,595,11Jan
1715,2,1,Barcelona,595,28Jan
1716,2,0,Barcelona,595,25Jan
1717,0,5,Barcelona,595,21Jan
1718,1,0,Barcelona,595,17Jan
1719,2,4,Barcelona,595,14Jan
1720,1,1,Girona,596,20Jan
1721,6,0,Girona,596,13Jan
1722,2,1,Girona,596,06Jan
1723,4,1,Girona,596,21Dec
1724,1,0,Girona,596,17Dec
1725,2,2,Athletic Club,596,19Jan
1726,1,1,Athletic Club,596,14Jan
1727,2,0,Athletic Club,596,07Jan
1728,0,2,Athletic Club,596,22Dec
1729,0,0,Athletic Club,596,16Dec
1730,3,1,Atletico Madrid,597,23Jan
1731,1,1,Atletico Madrid,597,20Jan
1732,1,2,Atletico Madrid,597,17Jan
1733,0,1,Atletico Madrid,597,13Jan
1734,3,0,Atletico Madrid,597,09Jan
1735,1,4,Valencia,597,27Jan
1736,2,1,Valencia,597,24Jan
1737,2,1,Valencia,597,20Jan
1738,2,1,Valencia,597,17Jan
1739,1,2,Valencia,597,13Jan
1740,2,1,Las Palmas,598,20Jan
1741,6,0,Las Palmas,598,13Jan
1742,4,0,Las Palmas,598,09Jan
1743,1,2,Las Palmas,598,06Jan
1744,1,1,Las Palmas,598,03Jan
1745,1,1,Malaga,598,22Jan
1746,1,0,Malaga,598,12Jan
1747,0,1,Malaga,598,08Jan
1748,1,0,Malaga,598,21Dec
1749,0,2,Malaga,598,18Dec
1750,1,1,Athletic Club,599,26Jan
1751,2,2,Athletic Club,599,19Jan
1752,1,1,Athletic Club,599,14Jan
1753,2,0,Athletic Club,599,07Jan
1754,0,2,Athletic Club,599,22Dec
1755,3,0,Las Palmas,599,28Jan
1756,2,1,Las Palmas,599,20Jan
1757,6,0,Las Palmas,599,13Jan
1758,4,0,Las Palmas,599,09Jan
1759,1,2,Las Palmas,599,06Jan
1760,4,2,Villarreal,600,27Jan
1761,2,1,Villarreal,600,20Jan
1762,0,1,Villarreal,600,13Jan
1763,2,1,Villarreal,600,10Jan
1764,1,1,Villarreal,600,07Jan
1765,2,1,Deportivo Alaves,600,28Jan
1766,2,1,Deportivo Alaves,600,24Jan
1767,2,2,Deportivo Alaves,600,21Jan
1768,2,1,Deportivo Alaves,600,17Jan
1769,1,0,Deportivo Alaves,600,14Jan
1770,0,0,Malaga,601,27Jan
1771,1,1,Malaga,601,22Jan
1772,1,0,Malaga,601,12Jan
1773,0,1,Malaga,601,08Jan
1774,1,0,Malaga,601,21Dec
1775,1,0,Atletico Madrid,601,04Feb
1776,3,0,Atletico Madrid,601,28Jan
1777,3,1,Atletico Madrid,601,23Jan
1778,1,1,Atletico Madrid,601,20Jan
1779,1,2,Atletico Madrid,601,17Jan
1780,0,0,Leganés,602,04Feb
1781,1,1,Leganés,602,31Jan
1782,3,2,Leganés,602,28Jan
1783,1,2,Leganés,602,24Jan
1784,2,2,Leganés,602,21Jan
1785,1,1,Eibar,602,26Jan
1786,1,1,Eibar,602,22Jan
1787,0,1,Eibar,602,13Jan
1788,1,2,Eibar,602,06Jan
1789,4,1,Eibar,602,21Dec
1790,2,2,Real Madrid,603,03Feb
1791,1,4,Real Madrid,603,27Jan
1792,1,2,Real Madrid,603,24Jan
1793,7,1,Real Madrid,603,21Jan
1794,0,1,Real Madrid,603,18Jan
1795,4,2,Real Sociedad,603,27Jan
1796,1,2,Real Sociedad,603,21Jan
1797,2,4,Real Sociedad,603,14Jan
1798,1,0,Real Sociedad,603,07Jan
1799,3,1,Real Sociedad,603,20Dec
1800,5,1,Sevilla,604,03Feb
1801,1,1,Sevilla,604,31Jan
1802,1,1,Sevilla,604,28Jan
1803,3,1,Sevilla,604,23Jan
1804,0,3,Sevilla,604,20Jan
1805,0,0,Girona,604,27Jan
1806,1,1,Girona,604,20Jan
1807,6,0,Girona,604,13Jan
1808,2,1,Girona,604,06Jan
1809,4,1,Girona,604,21Dec
1810,1,1,Barcelona,605,04Feb
1811,1,0,Barcelona,605,01Feb
1812,2,1,Barcelona,605,28Jan
1813,2,0,Barcelona,605,25Jan
1814,0,5,Barcelona,605,21Jan
1815,1,1,Getafe,605,28Jan
1816,2,2,Getafe,605,19Jan
1817,1,0,Getafe,605,12Jan
1818,2,0,Getafe,605,06Jan
1819,2,0,Getafe,605,20Dec
1820,3,2,Celta Vigo,606,29Jan
1821,1,2,Celta Vigo,606,21Jan
1822,0,1,Celta Vigo,606,14Jan
1823,5,0,Celta Vigo,606,11Jan
1824,2,2,Celta Vigo,606,07Jan
1825,3,2,Espanyol de Barcelona,606,28Jan
1826,2,0,Espanyol de Barcelona,606,25Jan
1827,0,3,Espanyol de Barcelona,606,20Jan
1828,1,0,Espanyol de Barcelona,606,17Jan
1829,1,1,Espanyol de Barcelona,606,14Jan
1830,1,0,Valencia,607,04Feb
1831,1,0,Valencia,607,01Feb
1832,1,4,Valencia,607,27Jan
1833,2,1,Valencia,607,24Jan
1834,2,1,Valencia,607,20Jan
1835,2,2,Levante,607,27Jan
1836,2,1,Levante,607,20Jan
1837,0,1,Levante,607,14Jan
1838,0,2,Levante,607,11Jan
1839,3,0,Levante,607,07Jan
1840,2,2,Deportivo La Coruña,608,27Jan
1841,7,1,Deportivo La Coruña,608,21Jan
1842,1,2,Deportivo La Coruña,608,13Jan
1843,1,1,Deportivo La Coruña,608,07Jan
1844,1,3,Deportivo La Coruña,608,23Dec
1845,3,2,Real Betis,608,29Jan
1846,0,5,Real Betis,608,21Jan
1847,3,2,Real Betis,608,15Jan
1848,3,5,Real Betis,608,06Jan
1849,0,2,Real Betis,608,22Dec
1850,2,0,Girona,609,04Feb
1851,0,0,Girona,609,27Jan
1852,1,1,Girona,609,20Jan
1853,6,0,Girona,609,13Jan
1854,2,1,Girona,609,06Jan
1855,2,0,Leganés,609,07Feb
1856,0,0,Leganés,609,04Feb
1857,1,1,Leganés,609,31Jan
1858,3,2,Leganés,609,28Jan
1859,1,2,Leganés,609,24Jan
1860,1,0,Las Palmas,610,05Feb
1861,3,0,Las Palmas,610,28Jan
1862,2,1,Las Palmas,610,20Jan
1863,6,0,Las Palmas,610,13Jan
1864,4,0,Las Palmas,610,09Jan
1865,2,0,Sevilla,610,07Feb
1866,5,1,Sevilla,610,03Feb
1867,1,1,Sevilla,610,31Jan
1868,1,1,Sevilla,610,28Jan
1869,3,1,Sevilla,610,23Jan
1870,5,1,Eibar,611,03Feb
1871,1,1,Eibar,611,26Jan
1872,1,1,Eibar,611,22Jan
1873,0,1,Eibar,611,13Jan
1874,1,2,Eibar,611,06Jan
1875,0,2,Barcelona,611,08Feb
1876,1,1,Barcelona,611,04Feb
1877,1,0,Barcelona,611,01Feb
1878,2,1,Barcelona,611,28Jan
1879,2,0,Barcelona,611,25Jan
1880,2,1,Deportivo Alaves,612,03Feb
1881,2,1,Deportivo Alaves,612,28Jan
1882,2,1,Deportivo Alaves,612,24Jan
1883,2,2,Deportivo Alaves,612,21Jan
1884,2,1,Deportivo Alaves,612,17Jan
1885,5,0,Deportivo La Coruña,612,02Feb
1886,2,2,Deportivo La Coruña,612,27Jan
1887,7,1,Deportivo La Coruña,612,21Jan
1888,1,2,Deportivo La Coruña,612,13Jan
1889,1,1,Deportivo La Coruña,612,07Jan
1890,1,0,Malaga,613,05Feb
1891,0,0,Malaga,613,27Jan
1892,1,1,Malaga,613,22Jan
1893,1,0,Malaga,613,12Jan
1894,0,1,Malaga,613,08Jan
1895,0,2,Valencia,613,08Feb
1896,1,0,Valencia,613,04Feb
1897,1,0,Valencia,613,01Feb
1898,1,4,Valencia,613,27Jan
1899,2,1,Valencia,613,24Jan
1900,5,2,Real Sociedad,614,10Feb
1901,5,0,Real Sociedad,614,02Feb
1902,4,2,Real Sociedad,614,27Jan
1903,1,2,Real Sociedad,614,21Jan
1904,2,4,Real Sociedad,614,14Jan
1905,2,2,Levante,614,03Feb
1906,2,2,Levante,614,27Jan
1907,2,1,Levante,614,20Jan
1908,0,1,Levante,614,14Jan
1909,0,2,Levante,614,11Jan
1910,0,1,Atletico Madrid,615,10Feb
1911,1,3,Atletico Madrid,615,07Feb
1912,1,0,Atletico Madrid,615,04Feb
1913,3,0,Atletico Madrid,615,28Jan
1914,3,1,Atletico Madrid,615,23Jan
1915,0,0,Athletic Club,615,09Feb
1916,2,0,Athletic Club,615,04Feb
1917,1,1,Athletic Club,615,26Jan
1918,2,2,Athletic Club,615,19Jan
1919,1,1,Athletic Club,615,14Jan
1920,1,1,Espanyol de Barcelona,616,04Feb
1921,3,2,Espanyol de Barcelona,616,28Jan
1922,2,0,Espanyol de Barcelona,616,25Jan
1923,0,3,Espanyol de Barcelona,616,20Jan
1924,1,0,Espanyol de Barcelona,616,17Jan
1925,1,2,Villarreal,616,10Feb
1926,2,1,Villarreal,616,03Feb
1927,4,2,Villarreal,616,27Jan
1928,2,1,Villarreal,616,20Jan
1929,0,1,Villarreal,616,13Jan
1930,2,1,Real Betis,617,03Feb
1931,3,2,Real Betis,617,29Jan
1932,0,5,Real Betis,617,21Jan
1933,3,2,Real Betis,617,15Jan
1934,3,5,Real Betis,617,06Jan
1935,5,2,Real Madrid,617,10Feb
1936,0,0,Real Madrid,617,07Feb
1937,2,2,Real Madrid,617,03Feb
1938,1,4,Real Madrid,617,27Jan
1939,1,2,Real Madrid,617,24Jan
1940,0,0,Getafe,618,04Feb
1941,1,1,Getafe,618,28Jan
1942,2,2,Getafe,618,19Jan
1943,1,0,Getafe,618,12Jan
1944,2,0,Getafe,618,06Jan
1945,2,1,Celta Vigo,618,03Feb
1946,3,2,Celta Vigo,618,29Jan
1947,1,2,Celta Vigo,618,21Jan
1948,0,1,Celta Vigo,618,14Jan
1949,5,0,Celta Vigo,618,11Jan
1950,0,1,Leganés,619,10Feb
1951,2,0,Leganés,619,07Feb
1952,0,0,Leganés,619,04Feb
1953,1,1,Leganés,619,31Jan
1954,3,2,Leganés,619,28Jan
1955,3,1,Real Madrid,619,14Feb
1956,5,2,Real Madrid,619,10Feb
1957,0,0,Real Madrid,619,07Feb
1958,2,2,Real Madrid,619,03Feb
1959,1,4,Real Madrid,619,27Jan
1960,0,1,Deportivo La Coruña,620,12Feb
1961,5,0,Deportivo La Coruña,620,02Feb
1962,2,2,Deportivo La Coruña,620,27Jan
1963,7,1,Deportivo La Coruña,620,21Jan
1964,1,2,Deportivo La Coruña,620,13Jan
1965,2,2,Espanyol de Barcelona,620,11Feb
1966,1,1,Espanyol de Barcelona,620,04Feb
1967,3,2,Espanyol de Barcelona,620,28Jan
1968,2,0,Espanyol de Barcelona,620,25Jan
1969,0,3,Espanyol de Barcelona,620,20Jan
1970,2,2,Celta Vigo,621,11Feb
1971,2,1,Celta Vigo,621,03Feb
1972,3,2,Celta Vigo,621,29Jan
1973,1,2,Celta Vigo,621,21Jan
1974,0,1,Celta Vigo,621,14Jan
1975,0,1,Eibar,621,10Feb
1976,5,1,Eibar,621,03Feb
1977,1,1,Eibar,621,26Jan
1978,1,1,Eibar,621,22Jan
1979,0,1,Eibar,621,13Jan
1980,1,3,Real Madrid,622,21Feb
1981,3,5,Real Madrid,622,18Feb
1982,3,1,Real Madrid,622,14Feb
1983,5,2,Real Madrid,622,10Feb
1984,0,0,Real Madrid,622,07Feb
1985,1,2,Deportivo Alaves,622,10Feb
1986,2,1,Deportivo Alaves,622,03Feb
1987,2,1,Deportivo Alaves,622,28Jan
1988,2,1,Deportivo Alaves,622,24Jan
1989,2,2,Deportivo Alaves,622,21Jan
1990,3,0,Leganés,623,16Feb
1991,0,1,Leganés,623,10Feb
1992,2,0,Leganés,623,07Feb
1993,0,0,Leganés,623,04Feb
1994,1,1,Leganés,623,31Jan
1995,0,0,Las Palmas,623,09Feb
1996,1,0,Las Palmas,623,05Feb
1997,3,0,Las Palmas,623,28Jan
1998,2,1,Las Palmas,623,20Jan
1999,6,0,Las Palmas,623,13Jan
2000,1,1,Barcelona,624,20Feb
2001,0,2,Barcelona,624,17Feb
2002,0,0,Barcelona,624,11Feb
2003,0,2,Barcelona,624,08Feb
2004,1,1,Barcelona,624,04Feb
2005,1,0,Girona,624,11Feb
2006,2,0,Girona,624,04Feb
2007,0,0,Girona,624,27Jan
2008,1,1,Girona,624,20Jan
2009,6,0,Girona,624,13Jan
2010,1,1,Villarreal,625,18Feb
2011,3,1,Villarreal,625,15Feb
2012,1,2,Villarreal,625,10Feb
2013,2,1,Villarreal,625,03Feb
2014,4,2,Villarreal,625,27Jan
2015,0,0,Getafe,625,11Feb
2016,0,0,Getafe,625,04Feb
2017,1,1,Getafe,625,28Jan
2018,2,2,Getafe,625,19Jan
2019,1,0,Getafe,625,12Jan
2020,2,0,Athletic Club,626,18Feb
2021,1,3,Athletic Club,626,15Feb
2022,0,0,Athletic Club,626,09Feb
2023,2,0,Athletic Club,626,04Feb
2024,1,1,Athletic Club,626,26Jan
2025,0,1,Malaga,626,10Feb
2026,1,0,Malaga,626,05Feb
2027,0,0,Malaga,626,27Jan
2028,1,1,Malaga,626,22Jan
2029,1,0,Malaga,626,12Jan
2030,3,1,Valencia,627,11Feb
2031,0,2,Valencia,627,08Feb
2032,1,0,Valencia,627,04Feb
2033,1,0,Valencia,627,01Feb
2034,1,4,Valencia,627,27Jan
2035,3,0,Real Sociedad,627,18Feb
2036,2,2,Real Sociedad,627,15Feb
2037,5,2,Real Sociedad,627,10Feb
2038,5,0,Real Sociedad,627,02Feb
2039,4,2,Real Sociedad,627,27Jan
2040,1,2,Sevilla,628,17Feb
2041,1,0,Sevilla,628,11Feb
2042,2,0,Sevilla,628,07Feb
2043,5,1,Sevilla,628,03Feb
2044,1,1,Sevilla,628,31Jan
2045,1,0,Atletico Madrid,628,21Feb
2046,2,0,Atletico Madrid,628,18Feb
2047,1,4,Atletico Madrid,628,15Feb
2048,0,1,Atletico Madrid,628,10Feb
2049,1,3,Atletico Madrid,628,07Feb
2050,3,1,Levante,629,11Feb
2051,2,2,Levante,629,03Feb
2052,2,2,Levante,629,27Jan
2053,2,1,Levante,629,20Jan
2054,0,1,Levante,629,14Jan
2055,0,1,Real Betis,629,12Feb
2056,2,1,Real Betis,629,03Feb
2057,3,2,Real Betis,629,29Jan
2058,0,5,Real Betis,629,21Jan
2059,3,2,Real Betis,629,15Jan
2060,1,1,Espanyol de Barcelona,630,18Feb
2061,2,2,Espanyol de Barcelona,630,11Feb
